@relation 'MultiLabelData-weka.filters.unsupervised.attribute.Remove-V-R61,88,84,96,79,23,97,62,87,57,60,24,104-117'

@attribute Att61 numeric
@attribute Att88 numeric
@attribute Att84 numeric
@attribute Att96 numeric
@attribute Att79 numeric
@attribute Att23 numeric
@attribute Att97 numeric
@attribute Att62 numeric
@attribute Att87 numeric
@attribute Att57 numeric
@attribute Att60 numeric
@attribute Att24 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
-0.208569,-0.064295,-0.09718,-0.066575,-0.120935,0.148564,0.16195,-0.124807,-0.063456,-0.226041,-0.073212,0.15078,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.047276,0.058722,0.125032,-0.109722,0.059429,-0.001263,0.139944,-0.018625,0.129728,-0.10761,0.038844,0.054972,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.210738,-0.036944,-0.050245,-0.02578,-0.123114,0.112455,-0.022578,-0.250267,-0.023438,-0.155379,-0.10145,0.116836,0,0,0,1,1,1,0,0,0,0,0,1,1,0
-0.001788,-0.029048,-0.039619,-0.019438,0.036293,0.040266,-0.035136,-0.160381,-0.029492,0.006364,-0.082952,0.008026,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.054967,-0.054903,-0.026264,-0.049317,0.109817,-0.180187,-0.052966,-0.162778,-0.04543,0.070369,0.017959,-0.213295,0,0,0,0,1,1,1,1,1,0,0,1,1,0
-0.221669,0.302873,-0.059008,-0.031845,-0.208998,0.035481,-0.035182,-0.140289,0.333068,-0.068579,-0.05595,0.132384,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.02586,-0.091894,0.268854,-0.054361,0.040289,-0.01351,-0.032678,-0.026714,-0.091209,-0.103167,-0.03369,0.003353,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.046404,-0.037283,-0.048917,-0.022538,0.015993,-0.003235,-0.004742,0.079551,-0.015655,0.076783,-0.013804,-0.017883,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.017125,-0.178155,-0.07532,-0.183264,0.005267,-0.081417,0.136552,-0.02541,-0.17313,-0.093016,0.001567,-0.013673,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.058144,0.159818,0.06195,0.015714,-0.073273,0.007515,-0.104242,-0.146063,0.043921,-0.137022,-0.033312,-0.009651,0,0,0,1,1,1,1,0,0,0,0,1,1,0
-0.027051,-0.019724,-0.04415,-0.013773,-0.016492,-0.212942,-0.015635,0.043874,-0.007123,0.080897,-0.010139,-0.003706,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.057568,-0.07075,-0.080893,-0.059883,-0.065654,0.116612,0.198485,-0.058572,-0.048748,0.162391,-0.026514,0.123133,0,1,1,0,0,0,0,0,0,1,1,1,1,0
0.104274,-0.028802,-0.052444,-0.012547,0.092426,-0.139398,-0.016007,0.08786,0.007086,0.064575,0.062307,-0.000608,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.114437,-0.039501,-0.058307,-0.03032,0.140296,-0.101306,-0.03316,0.0009,-0.027428,0.031082,0.109164,-0.088085,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.049294,-0.086116,-0.126842,-0.062739,-0.042231,0.009965,0.174699,0.034455,-0.091313,-0.092131,0.018268,-0.059209,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.199784,0.067146,0.068457,0.10765,-0.213053,0.199904,-0.153239,-0.15807,-0.018497,-0.172705,-0.091086,0.219886,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.04991,-0.057398,0.007403,-0.082166,-0.151836,0.028221,-0.050394,0.045263,-0.053017,-0.002836,-0.038917,0.002413,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.140545,-0.050976,-0.07613,-0.006239,-0.024419,-0.058832,-0.02932,-0.047824,-0.03396,-0.040818,-0.043542,-0.069099,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.105591,0.07996,0.07095,0.086269,0.025038,0.085901,-0.099702,0.004599,0.182491,0.005778,0.038034,0.065272,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.087745,-0.055334,-0.02139,-0.086884,0.056442,-0.010135,-0.068873,-0.005258,-0.091695,0.080598,0.019055,-0.029105,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.095425,-0.023792,0.103585,-0.011279,0.006339,0.06,-0.098742,0.023681,0.106465,-0.136526,0.096017,0.016778,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.062957,-0.054381,-0.074744,-0.047061,0.061804,0.009478,-0.050198,0.048613,0.286221,-0.004472,0.030596,-0.044625,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.055816,0.507908,-0.051195,-0.016379,0.065626,-0.028692,-0.016877,0.031195,0.064312,0.196658,0.057339,-0.081496,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.031196,-0.058493,-0.085696,-0.059045,-0.047966,0.064087,0.084716,0.039302,-0.060735,0.032084,0.064322,0.058167,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0.118184,0.018644,0.301618,-0.071853,0.020563,-0.008746,0.002282,-0.015088,0.374534,0.158803,0.040677,-0.020606,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.066311,0.015652,-0.084553,0.190861,-0.056123,-0.033628,-0.060852,0.180589,0.264933,0.049494,0.107424,0.024097,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.063256,0.172974,-0.041226,0.175682,0.185361,-0.01381,-0.046175,0.087733,0.209234,0.002373,0.197661,0.014824,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.019679,-0.025339,-0.040709,-0.016655,0.044052,0.045497,-0.011732,0.046561,-0.008874,-0.016752,-0.084968,0.099669,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.04653,-0.084388,-0.109773,0.044481,0.000847,-0.074834,0.095886,-0.101633,-0.082562,0.070193,-0.029937,0.003495,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.19555,0.074257,0.037696,0.048543,0.209249,-0.150693,-0.22642,0.084815,0.067645,-0.121286,0.088227,-0.151633,0,1,1,0,1,1,0,0,0,1,1,1,1,0
0.03787,0.007936,0.089812,0.068694,-0.037021,-0.022624,-0.071012,-0.043253,-0.010087,0.120678,0.070376,-0.022126,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.107992,-0.038003,-0.053448,-0.016997,-0.075217,-0.032383,0.033322,-0.159211,-0.020889,0.094164,-0.056448,0.01703,0,0,0,0,0,1,1,0,0,0,0,1,1,0
-0.021658,-0.048544,-0.035267,-0.03239,0.032667,-0.080686,-0.033552,-0.015002,-0.008161,0.119724,0.100283,0.038376,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112793,-0.03178,-0.06378,-0.000905,-0.011902,-0.027593,-0.001882,0.070548,0.027267,0.007243,0.088674,0.000331,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.139439,-0.101901,-0.077987,-0.098466,0.023924,-0.017044,-0.102851,0.009793,-0.071686,0.043046,0.060035,0.01641,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.005803,-0.059521,-0.073687,-0.006657,-0.073137,-0.025672,0.214642,-0.047262,-0.054652,0.121278,-0.0236,0.021603,0,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.050675,0.04966,0.002041,0.395413,-0.081765,0.137479,0.098866,0.012809,0.047651,-0.079454,-0.084035,0.07714,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.111223,-0.073786,-0.083354,-0.076698,-0.144807,0.129517,0.159539,-0.110446,-0.034566,0.052803,-0.068093,0.104386,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.07077,-0.048632,-0.023892,-0.028756,0.070121,-0.123896,-0.012595,0.267792,-0.033504,0.031975,0.118163,-0.155326,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.255871,-0.073753,-0.094718,-0.03553,-0.131021,0.205073,0.189429,-0.195672,-0.054961,-0.163507,-0.151079,0.184963,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.174999,-0.067228,-0.021204,0.071056,0.003239,-0.086604,-0.027442,0.254136,0.056418,-0.066585,0.102325,0.001598,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.080076,-0.028646,-0.038761,0.002659,-0.132191,0.199624,-0.033032,-0.055943,-0.022525,-0.306927,-0.249911,0.10318,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.025093,0.07513,0.006403,0.360148,0.053352,-0.103918,-0.053445,-0.095124,0.01977,0.120573,0.072478,0.018662,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.010556,-0.097934,-0.134993,0.008234,0.065816,0.026079,-0.00228,0.002862,0.156117,-0.143162,-0.003337,0.043544,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.019095,0.137822,0.148,0.172723,-0.022154,-0.09652,-0.0918,0.147844,0.198175,0.176609,0.139394,-0.059716,1,0,0,0,0,1,1,1,0,0,0,1,1,0
0.103301,-0.080095,0.110851,-0.074347,0.0553,0.012309,0.292332,0.091128,-0.077275,-0.018158,0.03964,-0.038993,1,1,0,0,0,0,1,1,0,0,0,0,0,0
0.180417,-0.025577,-0.035521,-0.013465,0.003155,-0.122688,-0.017139,-0.077828,-0.001691,0.005587,0.095923,-0.147877,0,1,1,0,0,0,1,1,0,0,0,1,1,0
0.022221,0.05736,0.036963,-0.021299,0.053703,-0.087512,-0.048482,0.016194,0.274246,0.113734,0.105667,-0.105755,0,1,1,1,0,0,0,0,0,1,1,1,1,0
0.034555,0.083704,0.155968,0.211599,-0.00351,0.074685,-0.096494,0.162078,0.220587,-0.114066,0.120518,0.105126,0,0,0,0,1,1,0,0,0,1,1,1,1,0
-0.097456,-0.045952,-0.066791,-0.036271,-0.013173,0.045818,0.031683,-0.093193,-0.033589,0.062882,-0.126281,-0.006754,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.039977,-0.076844,-0.046377,-0.042598,0.002819,-0.000635,0.038991,0.107786,-0.109572,0.022156,-0.013853,-0.021753,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.001584,-0.059681,-0.081598,-0.052062,0.027838,-0.014929,-0.055445,0.097734,-0.051965,-0.030952,-0.046263,-0.035779,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.154031,0.266118,0.26772,0.149237,0.110354,-0.084813,-0.057814,-0.002088,-0.021618,-0.139609,0.277949,-0.109534,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.026724,0.382719,-0.073521,-0.038258,0.032925,0.12296,0.164114,0.119981,-0.036497,-0.011435,0.112053,-0.064762,1,1,1,0,0,0,0,0,1,1,0,0,0,0
-0.167959,-0.030936,-0.054755,-0.015221,-0.224971,0.143676,-0.01773,0.004299,-0.006252,-0.121697,-0.153126,0.14024,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.063412,-0.054041,-0.069611,-0.051411,-0.155551,0.010215,0.109381,0.067042,-0.02668,0.092838,0.052355,0.060487,1,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.11929,-0.044864,-0.072989,-0.065784,-0.14397,-0.017776,-0.069634,-0.025226,-0.067042,-0.010005,-0.110176,0.183663,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.002104,-0.020187,-0.014262,-0.023406,0.014265,-0.077835,-0.096751,0.070239,-0.097041,-0.011235,0.011057,-0.054903,1,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.125801,0.025558,0.038257,0.128821,-0.13727,0.119912,0.090155,-0.131714,0.02471,-0.010284,-0.080915,0.129677,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.052323,-0.086068,0.037587,-0.078309,0.010016,-0.001548,0.180694,0.04833,-0.080375,0.131019,-0.020381,0.009961,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.152758,-0.039257,-0.053643,-0.031748,0.002359,-0.307595,-0.033063,0.010654,-0.031434,0.00492,0.402564,-0.269124,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.033949,-0.050037,0.015765,0.020645,0.076073,-0.033,0.074534,0.038189,0.032236,-0.06078,-0.136731,0.037101,1,1,0,0,0,0,0,1,1,0,0,1,1,0
-0.027965,0.225368,0.282828,0.207004,-0.009776,0.013633,-0.055618,-0.034737,-0.017151,0.163551,-0.077401,-0.062671,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.036927,-0.02708,-0.053461,-0.015163,0.201501,-0.090434,-0.015934,-0.070794,0.008209,0.073134,-0.036883,0.041429,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.075252,-0.062289,-0.086174,-0.052894,-0.152647,0.125888,0.201681,-0.160584,-0.052598,-0.113422,-0.086151,0.092834,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.064744,-0.027227,-0.045008,0.040206,0.014181,-0.109155,-0.061652,-0.090002,0.032658,0.158798,0.029649,-0.03629,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.012029,-0.053604,-0.084875,-0.050649,0.188129,-0.000849,-0.054383,-0.121699,0.300566,-0.070571,0.020152,-0.02314,1,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.034966,0.13049,0.140591,0.076978,-0.147341,0.127281,0.081444,-0.052937,0.111666,-0.164926,0.049667,0.067763,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.181493,-0.060949,-0.065548,-0.042332,-0.122592,0.125278,0.21976,-0.118847,-0.11195,-0.180742,-0.057463,0.139046,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.020556,0.176694,0.050334,0.082018,-0.044475,-0.054048,0.063837,0.212656,0.045937,-0.009211,-0.020864,-0.064125,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.044468,0.061011,-0.081572,-0.045025,0.037566,-0.052584,-0.017781,0.000447,-0.042048,0.162905,0.041152,-0.019497,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.000944,-0.040022,0.001938,0.0006,-0.069614,-0.038933,-0.014559,-0.006832,-0.025019,0.123201,-0.007462,-0.017864,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.050142,0.127612,-0.021076,0.088043,-0.137872,0.076292,-0.085596,-0.057471,-0.008833,0.006772,-0.005958,0.028967,1,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.089005,-0.031694,-0.118465,-0.088932,-0.141153,0.154321,0.159296,-0.069422,0.059802,0.028263,-0.060909,0.124564,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.025294,-0.02497,-0.053396,-0.025549,-0.010616,-0.139182,-0.028495,-0.041573,0.021815,-0.154781,-0.027867,-0.076871,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.207762,0.066047,-0.056862,-0.02089,-0.014985,-0.182994,-0.024193,0.182369,-0.01451,0.102679,0.129247,-0.088307,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.000901,0.240659,0.026068,0.046775,-0.12862,0.01964,0.076939,-0.00512,0.118462,-0.16216,-0.080916,0.100725,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.087691,-0.032276,-0.056513,-0.016233,0.052252,0.034337,-0.019795,-0.032881,-0.008035,0.158187,-0.028865,-0.015837,0,0,1,1,1,0,0,0,0,1,1,0,0,0
0.004354,0.119943,0.183568,-0.0847,-0.058001,0.030705,-0.088801,0.082565,-0.089111,-0.131453,0.013409,-0.014922,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.123574,0.0729,0.121514,0.065793,-0.021666,-0.076472,-0.08122,-0.09199,0.142219,0.006219,-0.053098,-0.010184,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.011177,0.231728,0.24032,0.122802,0.042204,0.06457,-0.049973,0.048447,0.023826,-0.036554,0.097642,0.008741,1,1,0,0,0,1,1,1,0,0,0,1,1,0
-0.000853,-0.057797,-0.083472,-0.046134,-0.093761,0.038116,-0.035659,-0.15137,-0.043113,0.02679,0.021155,0.00847,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.010784,0.005474,0.04696,-0.070752,-0.065163,0.059692,-0.082653,0.11381,0.016229,-0.001307,-0.085788,0.0889,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.13062,-0.030578,-0.044388,-0.019645,-0.161354,0.08959,-0.01191,0.089398,-0.006762,-0.031455,0.020156,0.015169,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.159204,-0.095622,0.006525,-0.013307,-0.002799,0.102302,-0.082142,-0.139363,-0.058084,0.050738,-0.292414,0.010659,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0.020038,0.014169,-0.047884,0.012809,-0.037648,0.120735,-0.119339,0.031568,0.086584,-0.104261,0.059466,-0.053132,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.023515,-0.034386,-0.070946,-0.0328,0.042293,0.166147,-0.034165,0.193302,-0.027291,0.051011,-0.064929,0.100057,1,1,1,1,1,1,0,0,0,0,0,1,1,0
0.067872,-0.106735,-0.029892,-0.048675,0.141276,-0.005086,-0.03449,0.043173,-0.135521,-0.034957,0.066444,-0.104818,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.170383,0.085223,0.057044,0.06893,-0.042537,0.070186,-0.160941,-0.151355,0.092518,-0.026875,-0.137845,0.175477,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.101721,0.228522,-0.09869,-0.054831,0.052737,0.007439,-0.070741,0.058631,-0.068384,-0.06046,0.062239,0.021369,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.107007,0.049099,-0.064827,0.203477,0.156505,-0.129838,-0.042872,0.111037,0.045448,0.008797,0.071463,-0.110511,1,0,0,0,1,1,0,0,0,0,0,1,1,0
0.087381,-0.035855,-0.061102,0.007291,0.181963,-0.102468,-0.02337,0.142243,-0.011645,-0.087527,0.057548,-0.185025,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.027718,-0.016303,0.103363,0.517361,0.163193,-0.11552,-0.020536,0.01548,-0.003763,-0.076681,0.060608,-0.18247,0,0,0,0,1,1,0,0,0,0,0,1,1,0
0.00969,-0.06818,0.040778,-0.099072,0.042508,-0.135209,-0.102702,0.018555,-0.024693,0.046626,0.045465,-0.031976,0,1,1,0,1,1,0,0,0,0,0,1,1,0
-0.010841,-0.047409,-0.065828,-0.0371,-0.044391,0.113896,-0.020623,0.0603,-0.01224,-0.07191,-0.009952,0.093105,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.258688,-0.04058,-0.07335,0.065112,0.018629,0.015168,-0.086057,0.103348,-0.085718,0.021467,-0.002099,0.033476,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.059408,-0.045358,-0.073709,-0.028309,-0.032861,-0.00998,-0.018461,-0.066856,-0.00502,0.202028,-0.102094,-0.008363,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.030285,-0.0352,0.090793,-0.047594,0.011553,-0.012811,-0.051064,-0.032049,-0.046272,0.088099,-0.04734,0.032894,1,1,0,0,0,0,0,0,0,1,1,0,0,0
0.022462,0.104172,0.118197,0.144023,0.230963,-0.0327,-0.107798,-0.054799,-0.1174,-0.094761,0.068645,-0.002349,1,1,0,0,0,1,1,1,0,0,1,1,1,0
0.063602,0.035681,0.080729,0.122234,0.025366,-0.106473,-0.137613,0.100992,0.119486,0.075127,-0.015013,-0.074339,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0129,-0.050155,-0.069321,-0.03588,-0.006811,-0.12197,-0.000291,0.020317,-0.030419,0.274091,-0.033749,-0.143314,1,0,1,1,0,0,0,0,0,0,0,1,1,0
0.048642,-0.03665,-0.067138,-0.024632,-0.106512,-0.022683,-0.007459,0.125774,-0.02154,0.000286,0.109677,-0.023091,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.029909,0.053214,0.071206,0.092766,-0.041446,0.021073,-0.154281,-0.041316,0.047112,-0.063003,0.035787,0.002895,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.035629,-0.052924,-0.010335,0.03567,-0.058936,-0.122888,-0.017589,-0.007818,0.025543,-0.058148,0.021053,-0.15292,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0.098057,-0.032157,-0.001817,0.01807,-0.015476,-0.161874,-0.033833,-0.086158,-0.032754,0.075367,0.145414,-0.079876,1,1,1,0,1,1,0,0,0,0,0,1,1,0
-0.041022,-0.045017,-0.070897,-0.030271,0.108197,-0.116147,0.005367,0.018188,-0.024048,0.118193,-0.043466,0.015169,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.200715,-0.040122,-0.070827,-0.024988,-0.152523,0.18338,-0.010048,-0.135501,0.059979,-0.253044,-0.129447,0.178581,0,0,0,1,1,0,0,0,0,0,0,0,0,0
-0.100257,-0.052498,0.044266,-0.040706,0.061989,-0.008105,-0.04442,-0.121024,0.072719,0.095848,-0.198498,0.055799,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.051392,0.340363,-0.064396,-0.000646,0.111293,-0.104889,-0.039965,-0.016814,0.012493,-0.069031,0.064231,-0.084536,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.160683,0.172139,-0.024671,-0.022575,0.035538,-0.120034,-0.034912,0.010517,-0.004779,-0.038805,0.166823,-0.055428,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.047695,-0.05217,-0.020698,-0.040291,-0.011044,-0.013587,-0.044006,0.048858,-0.036639,0.139395,-0.023174,-0.21919,0,1,1,0,0,0,0,0,1,1,0,0,0,0
0.019706,-0.079844,0.097817,0.128835,0.00315,0.071217,-0.049641,0.08875,0.13471,0.058394,-0.012453,0.107189,0,1,1,0,0,0,0,0,1,1,1,1,1,0
0.057618,0.160761,0.222133,-0.036924,0.027418,-0.08946,-0.032103,-0.011638,0.033471,0.116684,0.028906,-0.074497,1,1,0,0,0,1,1,0,0,0,0,0,0,0
-0.200657,-0.057778,-0.091835,-0.0532,-0.150065,0.158717,0.238477,-0.128092,-0.05061,-0.156954,-0.056538,0.127926,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.093601,0.034636,0.088399,0.130471,0.017856,-0.06063,-0.089117,-0.187392,0.186588,-0.071346,0.015914,-0.050988,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.018831,-0.032795,0.052848,-0.020672,0.156566,-0.042968,-0.023684,-0.045947,-0.015196,-0.077381,-0.014383,-0.000757,1,1,0,0,1,1,0,0,0,0,0,1,1,0
0.031645,-0.002817,0.007213,-0.05146,0.065882,-0.088211,-0.045011,-0.050994,-0.031199,-0.03295,0.086532,-0.072695,1,1,1,1,0,0,0,0,0,1,1,1,1,0
0.020698,-0.081393,0.083504,0.108596,-0.060682,-0.034094,-0.040551,0.128053,0.115375,0.107214,0.035312,-0.02292,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.252044,-0.077199,-0.084995,-0.061471,-0.201438,0.183632,0.163536,-0.173475,-0.057823,-0.005223,-0.202431,0.128322,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.120716,-0.033265,-0.058698,-0.019237,-0.124143,-0.159546,-0.024416,0.028208,0.002276,0.044823,0.053642,-0.13113,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.094952,-0.097742,0.055877,0.204595,-0.03649,-0.012848,0.14102,-0.048128,0.082327,-0.180354,-0.059283,0.02048,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.023523,-0.059314,-0.082087,-0.050789,-0.076061,0.076518,-0.054289,-0.028417,-0.050041,0.095253,-0.035053,0.111066,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0.038403,-0.095992,0.071757,0.17863,0.009916,-0.014946,-0.094224,0.131255,0.108902,-0.086448,0.050799,-0.078389,0,0,0,0,0,0,1,1,1,1,0,0,0,0
-0.076464,-0.065244,-0.077014,-0.055477,-0.048107,0.046516,0.140118,-0.047411,-0.032003,0.185095,-0.025318,0.040414,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.003131,-0.087782,0.179908,-0.080666,0.00103,0.000097,-0.072749,0.002274,-0.083317,-0.105335,-0.054836,0.047107,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.015578,0.267248,0.266278,0.173418,0.067956,-0.106963,-0.056728,-0.071769,-0.010867,-0.163197,0.08055,-0.14968,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.075904,-0.07675,-0.007556,-0.070027,0.027593,-0.133728,0.153362,0.003112,-0.072003,0.00994,0.042039,-0.024095,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.032908,0.086693,0.066596,0.121484,0.081982,0.021409,-0.150151,-0.051267,0.064776,-0.132055,-0.012158,-0.028726,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.033629,-0.030247,0.031484,0.056802,-0.047131,0.093134,-0.052268,0.080588,-0.00289,0.189647,0.012144,0.121917,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.030381,-0.033257,-0.078553,0.240099,-0.088761,0.008639,0.1163,0.07469,-0.042133,0.116796,-0.01854,0.015628,1,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.023774,-0.051977,-0.078129,-0.042829,-0.060115,0.00563,0.064335,0.02241,-0.044074,0.123386,-0.014274,-0.003767,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.015281,-0.054432,-0.083357,-0.038882,-0.004236,-0.024556,-0.043217,-0.040153,-0.032916,-0.219664,0.022486,-0.009988,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.193472,-0.056709,-0.05734,-0.043041,-0.116188,0.130702,0.247681,-0.116329,-0.097967,-0.205958,-0.08481,0.124697,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.008232,-0.007759,-0.058168,-0.069371,-0.182034,0.101552,0.024912,-0.115969,-0.079673,-0.039594,-0.208316,0.029282,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.030401,-0.04022,-0.058973,-0.025133,-0.090912,0.030532,-0.024145,-0.129192,-0.002066,-0.039744,-0.017107,0.115213,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.019381,-0.037158,-0.062906,0.20795,-0.097796,-0.052518,0.019116,0.058069,-0.038337,-0.047823,0.027765,-0.012473,0,0,0,0,0,0,0,0,0,1,1,1,1,0
-0.168429,0.185209,-0.089879,-0.054287,-0.075686,0.253246,-0.057182,-0.086031,0.141025,-0.149697,-0.13645,0.214831,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.047791,-0.031193,-0.05933,-0.013951,-0.023225,0.055131,-0.01788,-0.041047,-0.004075,-0.087665,0.061313,-0.00074,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.008552,0.109223,0.094617,0.074396,-0.032286,0.020565,-0.17983,-0.041545,0.086906,-0.126826,0.035982,0.059962,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.053895,-0.036896,-0.029486,-0.022367,-0.157514,0.16463,-0.025884,0.174705,-0.015597,0.074518,0.027893,0.097139,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.303826,0.018878,-0.0168,0.049916,0.27913,-0.128715,-0.054794,0.057335,0.051294,0.024897,0.220538,-0.148188,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.075575,-0.053022,0.032301,-0.043721,-0.039809,0.066345,-0.047094,0.004062,-0.041903,0.014233,-0.054123,0.092068,0,1,1,0,0,0,0,0,1,1,0,1,1,0
-0.216525,-0.052356,-0.074321,-0.039374,-0.184637,0.173303,0.120714,-0.143989,-0.033845,-0.206728,-0.13269,0.205772,0,0,0,1,1,0,0,0,0,0,0,1,1,0
